SMILES,SR-ARE,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
COC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1.0,12.83859237549601,-0.5756369939951287,12.83859237549601,0.0590903402670632,0.7131899529280729,372.5050000000001,340.2490000000001,372.230059504,148,0,0.3118499343685654,-0.4685722728849951,0.4685722728849951,0.3118499343685654,1.2962962962962965,2.0,2.6666666666666665,16.52543704038066,9.448595882598193,2.69107966678423,-2.595288754810391,2.705022987166107,-2.5845824325518723,6.007858680727014,-0.1754604249556363,1.7769779303753035,751.4773079300921,19.77565640300939,17.119187745154747,17.119187745154747,12.59122492628043,10.30032910363547,10.30032910363547,10.04239699309254,10.04239699309254,9.274783087621104,9.274783087621104,7.530397438802989,7.530397438802989,-1.42,1038833.5026381576,18.920815390092557,5.791011923476463,2.1938957082429527,161.59627004785992,9.843390348640757,0.0,5.783244946364939,0.0,0.0,5.969305287951849,9.589074368143644,0.0,0.0,0.0,32.42033623597502,67.92777251294339,11.332896515558172,18.62875439842261,19.432464716784395,11.75255023431679,0.0,0.0,39.91659559283591,59.48220167821484,7.109797541277533,23.80116485057091,0.0,0.0,0.0,0.0,0.0,30.072841558183327,14.325937321943693,39.91659559283591,53.37823529046653,23.80116485057091,0.0,0.0,63.60000000000001,11.51895685714508,14.69560176298435,0.0,34.41834326543313,18.2566337152488,19.26246486877803,12.6829020713468,12.152040213667762,12.999757306524504,20.771211599071872,4.736862953800049,5.232209745079289,0.0,24.73300958403441,11.361490457294028,0.0608436345217104,0.9801495746433972,0.0,8.481559927983538,8.593594243992872,1.47380949911742,0.7391304347826086,27,1,4,4,0,4,0,0,0,4,1,4,1,3,0,3,4,3.690400000000003,102.67580000000004,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccc2cc(CCC(C)=O)ccc2c1,1.0,10.947641763699664,0.2359517172341849,10.947641763699664,0.2359517172341849,0.8015823313615688,228.291,212.16299999999995,228.115029752,88,0,0.1296708262750454,-0.4967451042461657,0.4967451042461657,0.1296708262750454,1.1176470588235294,1.8235294117647056,2.5294117647058822,16.465282913052,10.027283269482886,2.0010867339150136,-2.046977280384352,2.218166184294032,-1.9340877682121205,5.843773268045955,-0.1164837422482294,2.2794935782808614,543.6131589013072,12.25071237662706,10.194811758438576,10.194811758438576,8.185871848001629,5.749671105539444,5.749671105539444,4.249448536331696,4.249448536331696,2.877557364020032,2.877557364020032,1.876132645617337,1.876132645617337,-1.83,8299.478352136348,11.64944516537148,5.000460648830569,2.842966419126076,101.21284555276588,9.53140013787187,11.532756779648844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.26546827384644,41.81319288016644,6.4208216229260096,7.109797541277533,9.53140013787187,16.55569337529453,0.0,0.0,0.0,19.765380445542643,7.109797541277533,41.96165390246666,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,12.893042487642472,11.21535880699783,0.0,18.90801031431363,36.39820241076966,0.0,10.772448428929591,26.3,0.0,4.794537184071822,0.0,5.783244946364939,6.4208216229260096,17.55655767067471,10.949675706161791,14.033534740968156,18.19910120538483,18.19910120538483,4.736862953800049,5.186827398391252,0.0,10.947641763699664,2.349793556311414,1.2063581821617535,1.105383170370995,12.30789383345931,1.4295276675485007,1.6308643602068926,1.6690434011835529,0.2666666666666666,17,0,2,0,0,0,2,0,2,2,0,2,4,0,0,0,2,3.370000000000002,69.50200000000004,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,0.0,10.655149736849474,-0.1659355578651213,10.655149736849474,0.1659355578651213,0.7244476298617764,315.8040000000001,297.66,315.113839876,114,0,0.146325063888017,-0.5053027210235412,0.5053027210235412,0.146325063888017,1.0454545454545454,1.7272727272727273,2.409090909090909,35.49569145198239,9.848180665426964,2.220265063053449,-2.220008531688904,2.356175825375985,-2.13186223397283,6.307226665738249,0.4398900846227889,2.235872867495883,862.201933366463,16.068549621822843,13.05357020095719,13.809499146975645,10.25303876106338,7.126143837596367,7.504108310605594,6.552693412567217,6.9891291930392025,3.5999942941596257,3.835091396947365,2.479290360201332,2.645633915242629,-2.07,89876.96420807626,14.85016445810978,4.987857320300901,2.545782921020304,133.88770741466902,5.106527394840706,22.470299543199992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99386983910109,38.438518557766,42.16764743463084,10.586084805438322,0.0,5.106527394840706,22.63434132546504,0.0,14.99386983910109,0.0,33.10993926815928,0.0,46.48137163944337,11.436898107967467,0.0,0.0,5.749511833283905,11.600939890232516,20.100397233941795,5.41499046939678,6.923737199690624,31.898114582465865,30.33183534230805,5.022633313741326,16.720787709916088,50.94,0.0,5.106527394840706,0.0,11.164502302680685,16.226720306041152,16.643603701010253,4.796506222499014,12.13273413692322,25.12283840507545,30.968575215673948,11.600939890232516,0.0,5.98908778701257,1.4708024691358026,20.13552593362448,3.782748794476639,0.2125028344671207,9.236263201268162,0.0,8.200846757793006,0.0,0.2941176470588235,22,1,4,0,0,0,2,1,3,4,1,5,1,0,0,0,3,4.3854200000000025,88.97680000000003,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,0.0,11.382141918289763,-0.5710529520450156,11.382141918289763,0.0305824727988328,0.7723075202218123,292.379,268.18699999999995,292.178692628,116,0,0.2242175483158106,-0.4904775859322287,0.4904775859322287,0.2242175483158106,1.380952380952381,2.142857142857143,2.857142857142857,16.489782738578075,10.019644366937916,2.1887747273204385,-2.237936264286689,2.305373885784511,-2.420703188498815,5.939767476191591,-0.1159414570400944,1.918262172221633,508.7338197187734,15.45781915781361,12.90153837793238,12.90153837793238,9.84915520981396,7.326296003369678,7.326296003369678,6.426167634329999,6.426167634329999,3.3084305903130966,3.3084305903130966,2.195986231203164,2.195986231203164,-1.59,39888.81606731015,15.792362451661564,6.451508617684691,4.719683636293361,125.24401855889656,20.476967556653417,18.460360185545124,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.06636706846161,39.32476735892111,29.755341047602485,0.0,14.637927532712578,11.594566004035068,0.0,5.316788604006331,0.0,45.25574648505554,18.468426974431825,23.762552697081823,5.749511833283905,15.37044016181271,5.687386274683562,5.749511833283905,0.0,35.808237134749355,11.21535880699783,0.0,32.75548471369488,18.19910120538483,0.0,0.0,70.58999999999999,6.103966387748303,9.901064578912528,0.0,18.052986946247767,19.386399651764595,17.000349599664464,0.0,0.0,18.19910120538483,31.40478880708453,4.736862953800049,5.72536186696901,0.0,11.382141918289763,16.04092370550659,1.7880627962655835,0.7744172181167135,5.593857512912573,0.5769459981089669,6.868288983830803,0.0,0.5625,21,3,5,0,1,1,1,0,1,4,3,5,5,0,0,0,2,1.6990999999999998,82.65020000000003,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)c1cc2ccccc2nc1C(=O)O,0.0,10.866558484504914,-1.3443027210884353,10.866558484504914,0.2998148148148145,0.7976809533802209,217.18,210.124,217.037507704,80,0,0.354917811551466,-0.4775787828409469,0.4775787828409469,0.354917811551466,1.0625,1.75,2.375,16.37311040496737,10.098264908103715,2.1786915882146984,-2.027393589622111,2.163124268695422,-2.101016802232989,6.02942479701643,0.0646684413731399,2.808170821874808,539.0542984015815,11.706742302257044,8.04488871337573,8.04488871337573,7.592224152875014,4.457376019843032,4.457376019843032,3.187543752434695,3.187543752434695,2.156953639199925,2.156953639199925,1.4419918717006404,1.4419918717006404,-2.43,4499.375133162567,10.1002308360133,3.616610221402904,1.5836633012959715,89.97411156545147,10.213054789681411,0.0,5.693927994848461,0.0,0.0,11.9386105759037,0.0,14.573052889090851,0.0,0.0,18.19910120538483,12.13273413692322,5.386224214464796,11.080152209313258,19.802129157825057,22.84153550798475,0.0,4.9839785209472085,0.0,0.0,0.0,41.58921482885351,0.0,0.0,0.0,0.0,0.0,27.135643886532318,0.0,0.0,20.8464538546891,30.33183534230805,0.0,10.902924932081056,87.49,17.63253857075216,9.589074368143644,0.0,5.563451491696996,10.902924932081056,0.0,6.06636706846161,24.26546827384644,0.0,4.9839785209472085,10.213054789681411,0.0,0.0,25.526172524565386,18.320604686318973,-0.2756481481481474,-2.639994331065759,8.068865268329553,0.0,0.0,0.0,0.0,16,2,5,0,0,0,1,1,2,3,2,5,2,0,0,0,2,1.6312,55.661600000000014,0,0,0,0,2,1,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CCCCCCCCCCCCCCCCCC#N,0.0,8.420099556057359,0.7482698961937716,8.420099556057359,0.7482698961937716,0.2995913478423352,265.4849999999999,230.205,265.27695012,112,0,0.0621245096332805,-0.1983473916881687,0.1983473916881687,0.0621245096332805,0.5263157894736842,0.8421052631578947,1.1578947368421053,14.220715843873862,10.038991695820853,1.935493614776336,-2.024120439275836,2.1294980047817846,-1.828949635117956,4.672053774330641,0.5328193899628217,2.898350534079796,192.35718894518064,14.020815280171313,13.260922094484725,13.260922094484725,9.414213562373096,8.784266969529797,8.784266969529797,5.85786135131425,5.85786135131425,3.8921334847649,3.8921334847649,2.5753772850638508,2.5753772850638508,-0.51,16439.976933070877,18.49,17.490000000000002,17.489999999999995,121.33584665404064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,96.8152399206548,6.4208216229260096,6.4208216229260096,6.069221312792274,0.0,0.0,5.261891554738487,0.0,0.0,109.65688316650682,0.0,0.0,6.069221312792274,0.0,0.0,0.0,0.0,0.0,0.0,11.33111286753076,109.65688316650682,0.0,0.0,0.0,23.79,0.0,0.0,0.0,0.0,0.0,12.84164324585202,89.89150272096417,0.0,0.0,12.992958512482897,5.261891554738487,0.0,0.0,0.0,8.420099556057359,0.0,0.0,2.214349950933987,21.58427066476645,2.2812798282422064,0.0,0.9444444444444444,19,0,1,0,0,0,0,0,0,1,0,1,15,0,0,0,0,6.771480000000007,85.15900000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0
CN(C)c1ccc(N=Nc2ccccc2)cc1,1.0,4.183408919123205,0.8606046863189722,4.183408919123205,0.8606046863189722,0.7203844404050564,225.295,210.17499999999995,225.12659748,86,0,0.0858108188801525,-0.3776593998569664,0.3776593998569664,0.0858108188801525,0.7058823529411765,1.2352941176470589,1.7647058823529411,15.102941843517758,10.255988450603326,1.942298633089537,-2.108353185709125,2.202943380892428,-2.071539185876467,5.514276357357728,1.1284491846716609,2.1154755667127603,486.6355887837592,12.08757566981053,10.037793209206509,10.037793209206509,8.25402019542349,5.497298391818732,5.497298391818732,3.9463741294310255,3.9463741294310255,2.403240730478521,2.403240730478521,1.4275722877823265,1.4275722877823265,-2.1599999999999997,9630.632850841708,11.329108254259769,5.25376579072432,3.1443893154514173,101.42499306904668,4.899909730850478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.228500251258795,0.0,18.19910120538483,36.39820241076966,19.782730240037942,11.374772549367124,0.0,17.062158824050687,0.0,0.0,10.228500251258795,0.0,18.99525369620486,54.59730361615449,0.0,4.899909730850478,17.062158824050687,0.0,0.0,14.09534396535438,0.0,0.0,0.0,64.82580386741328,0.0,0.0,27.96,0.0,0.0,0.0,0.0,0.0,17.062158824050687,0.0,0.0,68.69264758150887,15.128409982109272,0.0,0.0,0.0,2.053689058956916,8.345807823129253,2.881759521709919,0.0,17.68998687746704,0.0,0.0,4.028756718736878,0.1428571428571428,17,0,3,0,0,0,2,0,2,3,0,3,3,0,0,0,2,4.168000000000003,71.38700000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ncc([N+](=O)[O-])n1C,0.0,10.179814814814817,-0.458333333333333,10.179814814814817,0.0254629629629632,0.4254818735235038,141.13,134.07399999999998,141.053826464,54,0,0.3421215008962954,-0.3578578037439931,0.3578578037439931,0.3421215008962954,1.8,2.4,2.6,16.630183951415013,10.680958318189424,2.110310430653046,-1.91769138823877,2.090299829423801,-1.9743267866591123,5.169806361124448,-0.3913979777960847,3.173792319614476,265.8568215166631,7.723614639131599,5.735487636617226,5.735487636617226,4.625897657686229,2.753663182511959,2.753663182511959,1.979738154454276,1.979738154454276,1.3829725254343166,1.3829725254343166,0.6597501984616534,0.6597501984616534,-1.39,192.4730811469942,6.726144018583042,2.0910162245514647,0.8537316377213474,57.453042959346114,10.114318268765572,6.196843571613076,5.824404497999927,0.0,0.0,5.817862777835028,0.0,9.551078168738565,0.0,0.0,0.0,4.923311048817671,6.923737199690624,7.04767198267719,4.923311048817671,5.817862777835028,0.0,9.551078168738565,7.04767198267719,6.923737199690624,0.0,22.135566338378577,0.0,0.0,5.817862777835028,0.0,0.0,14.474389217556231,7.04767198267719,17.038055468456196,5.824404497999927,6.196843571613076,0.0,0.0,60.96,4.923311048817671,10.114318268765572,0.0,5.817862777835028,5.824404497999927,0.0,10.763943219404432,13.971409182367816,0.0,4.9839785209472085,0.0,1.4305555555555556,0.0,13.480185185185183,10.179814814814817,0.0,0.670555555555556,0.0,1.2453703703703702,1.7152777777777777,1.611574074074074,0.4,10,0,5,0,0,0,0,1,1,4,0,5,1,0,0,0,1,0.63672,34.5994,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COP(C)(=O)OC,0.0,10.506944444444445,-2.654320987654321,10.506944444444445,1.351466049382716,0.5168665462879803,124.07599999999998,115.00399999999998,124.028930778,44,0,0.3265965514300988,-0.3121319261503171,0.3265965514300988,0.3121319261503171,1.2857142857142858,1.5714285714285714,1.5714285714285714,31.191204384041438,11.767406396280046,2.083677549014876,-2.037940031077547,2.4039679705532464,-1.817918072275278,7.5242541359619315,0.2819298106824579,3.605378627989909,82.18080946738405,5.914213562373096,4.671958466891548,5.566385657891464,3.121320343559643,1.8114327339328504,3.8013050399430983,1.136477726925256,3.409433180775768,0.6632907686700827,1.9898723060102488,0.074535599249993,0.223606797749979,0.15,26.838740541269832,7.15,2.455694606496293,2.800406504065041,43.15916613198439,9.047494323423637,0.0,0.0,0.0,0.0,7.595762326787885,4.565048284931329,0.0,0.0,0.0,0.0,0.0,20.884420686787603,0.0,13.612542608354964,7.595762326787885,0.0,0.0,0.0,0.0,20.884420686787603,0.0,0.0,0.0,0.0,0.0,7.595762326787885,20.884420686787603,13.612542608354964,0.0,0.0,0.0,0.0,0.0,35.53,7.595762326787885,4.565048284931329,0.0,0.0,0.0,0.0,20.884420686787603,0.0,0.0,9.047494323423637,0.0,19.34722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4097222222222223,0.0486111111111107,1.0,7,0,3,0,0,0,0,0,0,3,0,4,2,0,0,0,0,1.1021,27.548499999999983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C/C=C(C)/C=C/C=C(C)C,1.0,2.1041666666666665,1.303240740740741,2.1041666666666665,1.303240740740741,0.5097470209010231,136.23799999999997,120.10999999999996,136.125200512,56,0,-0.0401016590181564,-0.0847210413927388,0.0847210413927388,0.0401016590181564,1.1,1.7,2.1,13.810444633380122,10.218685691266836,1.739202536066244,-1.85271649985922,1.9526516650954973,-1.6391121120076435,5.202088427578448,1.387753732015387,3.898807542787911,164.47733175670794,7.983127663125442,7.309401076758504,7.309401076758504,4.663902460147014,3.610042339640732,3.610042339640732,2.63582576270394,2.63582576270394,1.2440169358562927,1.2440169358562927,0.4885682574477751,0.4885682574477751,-0.78,128.88451270697286,9.22,5.040624785315335,5.358504155124655,63.954920960846245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.45028948747406,27.694948798762496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.694948798762496,0.0,35.45028948747406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.694948798762496,35.45028948747406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.146209060138537,0.0,6.923737199690624,45.0752920264074,0.0,0.0,0.0,0.0,0.0,2.6367157974300834,0.0,0.0,8.375,8.32161753590325,0.0,0.4,10,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3.4750000000000023,48.00200000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COC(=O)c1ccc(C(=O)OC)cc1,0.0,11.025722395439658,-0.429244614512472,11.025722395439658,0.4029195011337871,0.6648651607326014,194.186,184.106,194.0579088,74,0,0.337342220156801,-0.4654175190338801,0.4654175190338801,0.337342220156801,0.8571428571428571,1.1428571428571428,1.3571428571428572,16.526641026571195,10.133823364489412,2.075428836963574,-2.003839301161923,2.059683541587132,-2.037812907071044,5.926809589928106,0.0586481415286354,2.8864821283777804,304.64456038916694,10.55204176387779,7.942394238613956,7.942394238613956,6.685070510202193,3.9543603669013714,3.9543603669013714,2.5605135167840194,2.5605135167840194,1.7270955121493807,1.7270955121493807,0.978095654879078,0.978095654879078,-1.84,1533.476531171674,10.242236842105264,4.411323399666699,2.097507873519778,81.4413062361847,9.473725907600098,0.0,0.0,0.0,0.0,11.9386105759037,0.0,9.589074368143644,0.0,0.0,0.0,24.26546827384644,0.0,25.346498065949056,19.06280027574374,11.9386105759037,0.0,0.0,0.0,0.0,14.219595082555069,35.392371257240434,0.0,0.0,0.0,0.0,0.0,26.158205658458765,9.473725907600098,0.0,20.715977351537635,24.26546827384644,0.0,0.0,52.60000000000001,11.9386105759037,9.589074368143644,0.0,0.0,11.126902983393991,0.0,38.485063356401504,0.0,0.0,9.473725907600098,0.0,9.015640117157975,0.0,22.05144479087932,0.0,0.8058390022675745,-0.858489229024944,6.047962962962963,0.0,0.0,2.604269022423784,0.2,14,0,4,0,0,0,1,0,1,4,0,4,2,0,0,0,1,1.2598,49.12100000000002,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC(=O)N(C)C,0.0,10.069444444444445,0.092592592592593,10.069444444444445,0.092592592592593,0.4099068828368629,87.122,78.05,87.068413908,36,0,0.2184251307903347,-0.3490642652721722,0.3490642652721722,0.2184251307903347,1.5,1.6666666666666667,1.6666666666666667,16.15120649443187,10.652142743741097,1.870068608433676,-2.018858241619909,1.69232422279314,-2.16528583024284,5.718427487225338,-0.1258346170277213,3.2575861612334887,58.568425030288566,5.154700538379252,4.355461885963821,4.355461885963821,2.6427344100918364,1.8221581339818265,1.8221581339818265,1.413445226899354,1.413445226899354,0.6297877813350133,0.6297877813350133,0.0,0.0,-0.53,13.609640474436812,5.469999999999999,1.798837033645378,1.7581844380403455,37.75543314126651,4.899909730850478,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,0.0,21.019081165045005,0.0,4.794537184071822,5.907179729351506,0.0,4.899909730850478,0.0,6.923737199690624,14.09534396535438,0.0,0.0,0.0,0.0,0.0,0.0,24.902433425556364,4.794537184071822,0.0,6.923737199690624,0.0,0.0,0.0,20.31,0.0,4.794537184071822,0.0,5.907179729351506,0.0,0.0,11.823646930541102,14.09534396535438,0.0,0.0,0.0,0.0,0.0,11.59722222222222,0.0,0.0,0.092592592592593,0.0,0.0,1.5277777777777777,3.449074074074074,0.75,6,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0.0945,24.36799999999999,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
